date	plate	well	time	od
2017-11-10	1	F5	247.7167	0.1822
2017-11-10	1	F5	291.25	0.2011
2017-11-10	1	F5	339.1667	0.2382
2017-11-10	1	F5	385.5333	0.2667
2017-11-10	1	F5	430.5667	0.2706
2017-11-10	1	F5	486.1167	0.2743
2017-11-10	1	F6	0.0	0.0518
2017-11-10	1	F6	68.65	0.0587
2017-11-10	1	F6	116.0	0.11
2017-11-10	1	F6	159.6333	0.1465
2017-11-10	1	F6	201.8167	0.1607
2017-11-10	1	F6	247.7167	0.1823
2017-11-10	1	F6	291.25	0.2012
2017-11-10	1	F6	339.1667	0.2372
2017-11-10	1	F6	385.5333	0.2648
2017-11-10	1	F6	430.5667	0.2683
2017-11-10	1	F6	486.1167	0.2724
2017-11-10	1	F7	0.0	0.058
2017-11-10	1	F7	68.65	0.062
2017-11-10	1	F7	116.0	0.1287
2017-11-10	1	F7	159.6333	0.165
2017-11-10	1	F7	201.8167	0.1942
2017-11-10	1	F7	247.7167	0.2223
2017-11-10	1	F7	291.25	0.2712
2017-11-10	1	F7	339.1667	0.3197
2017-11-10	1	F7	385.5333	0.331
2017-11-10	1	F7	430.5667	0.3314
2017-11-10	1	F7	486.1167	0.3262
2017-11-10	1	F8	0.0	0.0521
2017-11-10	1	F8	68.65	0.0671
2017-11-10	1	F8	116.0	0.1511
2017-11-10	1	F8	159.6333	0.1572
2017-11-10	1	F8	201.8167	0.0733
2017-11-10	1	F8	247.7167	0.0578
2017-11-10	1	F8	291.25	0.0575
2017-11-10	1	F8	339.1667	0.0593
2017-11-10	1	F8	385.5333	0.0642
2017-11-10	1	F8	430.5667	0.0669
2017-11-10	1	F8	486.1167	0.0689
2017-11-10	1	F9	0.0	0.0508
2017-11-10	1	F9	68.65	0.0641
2017-11-10	1	F9	116.0	0.1482
2017-11-10	1	F9	159.6333	0.1643
2017-11-10	1	F9	201.8167	0.1911
2017-11-10	1	F9	247.7167	0.2119
2017-11-10	1	F9	291.25	0.259
2017-11-10	1	F9	339.1667	0.3084
2017-11-10	1	F9	385.5333	0.3241
2017-11-10	1	F9	430.5667	0.3336
2017-11-10	1	F9	486.1167	0.342
2017-11-10	1	G10	0.0	0.05
2017-11-10	1	G10	68.65	0.0732
2017-11-10	1	G10	116.0	0.1824
2017-11-10	1	G10	159.6333	0.1921
2017-11-10	1	G10	201.8167	0.1519
2017-11-10	1	G10	247.7167	0.1033
2017-11-10	1	G10	291.25	0.0853
2017-11-10	1	G10	339.1667	0.0774
2017-11-10	1	G10	385.5333	0.0782
2017-11-10	1	G10	430.5667	0.0825
2017-11-10	1	G10	486.1167	0.0923
2017-11-10	1	G2	0.0	0.0455
2017-11-10	1	G2	68.65	0.0848
2017-11-10	1	G2	116.0	0.1628
2017-11-10	1	G2	159.6333	0.1911
2017-11-10	1	G2	201.8167	0.155
2017-11-10	1	G2	247.7167	0.1183
2017-11-10	1	G2	291.25	0.15
2017-11-10	1	G2	339.1667	0.2076
2017-11-10	1	G2	385.5333	0.2276
2017-11-10	1	G2	430.5667	0.2384
2017-11-10	1	G2	486.1167	0.2479
2017-11-10	1	G4	0.0	0.0411
2017-11-10	1	G4	68.65	0.0666
2017-11-10	1	G4	116.0	0.1373
2017-11-10	1	G4	159.6333	0.1554
2017-11-10	1	G4	201.8167	0.1765
2017-11-10	1	G4	247.7167	0.2033
2017-11-10	1	G4	291.25	0.2396
2017-11-10	1	G4	339.1667	0.2878
2017-11-10	1	G4	385.5333	0.2957
2017-11-10	1	G4	430.5667	0.2977
2017-11-10	1	G4	486.1167	0.3054
2017-11-10	1	G5	0.0	0.042
2017-11-10	1	G5	68.65	0.0586
2017-11-10	1	G5	116.0	0.1091
2017-11-10	1	G5	159.6333	0.1475
2017-11-10	1	G5	201.8167	0.1612
2017-11-10	1	G5	247.7167	0.1837
2017-11-10	1	G5	291.25	0.2036
2017-11-10	1	G5	339.1667	0.2414
2017-11-10	1	G5	385.5333	0.2687
2017-11-10	1	G5	430.5667	0.2725
2017-11-10	1	G5	486.1167	0.2765
2017-11-10	1	G6	0.0	0.0479
2017-11-10	1	G6	68.65	0.0578
2017-11-10	1	G6	116.0	0.1052
2017-11-10	1	G6	159.6333	0.1471
2017-11-10	1	G6	201.8167	0.1605
2017-11-10	1	G6	247.7167	0.1825
2017-11-10	1	G6	291.25	0.2016
2017-11-10	1	G6	339.1667	0.2371
2017-11-10	1	G6	385.5333	0.2668
2017-11-10	1	G6	430.5667	0.271
2017-11-10	1	G6	486.1167	0.2744
2017-11-10	1	G7	0.0	0.0533
2017-11-10	1	G7	68.65	0.0674
2017-11-10	1	G7	116.0	0.1492
2017-11-10	1	G7	159.6333	0.1699
2017-11-10	1	G7	201.8167	0.2056
2017-11-10	1	G7	247.7167	0.2398
2017-11-10	1	G7	291.25	0.2906
2017-11-10	1	G7	339.1667	0.3286
2017-11-10	1	G7	385.5333	0.3339
2017-11-10	1	G7	430.5667	0.3299
2017-11-10	1	G7	486.1167	0.3252
2017-11-10	1	G8	0.0	0.0592
2017-11-10	1	G8	68.65	0.0737
2017-11-10	1	G8	116.0	0.1573
2017-11-10	1	G8	159.6333	0.1443
2017-11-10	1	G8	201.8167	0.0667
2017-11-10	1	G8	247.7167	0.0564
2017-11-10	1	G8	291.25	0.0572
2017-11-10	1	G8	339.1667	0.0597
2017-11-10	1	G8	385.5333	0.0653
2017-11-10	1	G8	430.5667	0.0686
2017-11-10	1	G8	486.1167	0.0725
2017-11-10	1	G9	0.0	0.0556
2017-11-10	1	G9	68.65	0.0716
2017-11-10	1	G9	116.0	0.1566
2017-11-10	1	G9	159.6333	0.1707
2017-11-10	1	G9	201.8167	0.2019
2017-11-10	1	G9	247.7167	0.2275
2017-11-10	1	G9	291.25	0.2787
2017-11-10	1	G9	339.1667	0.3197
2017-11-10	1	G9	385.5333	0.3363
2017-11-10	1	G9	430.5667	0.3426
2017-11-10	1	G9	486.1167	0.3517
